cell,city,geometry,wkt
881e5dc9a7fffff,Прилиманське,"POLYGON ((30.62432083821249 46.41435280644731, 30.62131333282088 46.41013915333798, 30.62543615898766 46.406172091329395, 30.63256609025274 46.406418551551425, 30.635573953541638 46.4106320339665, 30.63145152776177 46.414599226857646, 30.62432083821249 46.41435280644731))","POLYGON ((30.62432083821249 46.41435280644731, 30.62131333282088 46.41013915333798, 30.62543615898766 46.406172091329395, 30.63256609025274 46.406418551551425, 30.635573953541638 46.4106320339665, 30.63145152776177 46.414599226857646, 30.62432083821249 46.41435280644731))"
881e6c431dfffff,Прилуки,"POLYGON ((32.350651419388505 50.5910637457682, 32.34739250870298 50.58714569105395, 32.35163555937806 50.58330686377139, 32.359137018642805 50.58338595979232, 32.362396275055126 50.58730383730584, 32.35815372658545 50.59114279600077, 32.350651419388505 50.5910637457682))","POLYGON ((32.350651419388505 50.5910637457682, 32.34739250870298 50.58714569105395, 32.35163555937806 50.58330686377139, 32.359137018642805 50.58338595979232, 32.362396275055126 50.58730383730584, 32.35815372658545 50.59114279600077, 32.350651419388505 50.5910637457682))"
881e6c435bfffff,Прилуки,"POLYGON ((32.35944668432951 50.610570520914976, 32.35618648459017 50.60665396425935, 32.36043010049856 50.60281579454089, 32.367933413502314 50.60289405004514, 32.37119395887927 50.60681042945914, 32.36695084572449 50.61064873061209, 32.35944668432951 50.610570520914976))","POLYGON ((32.35944668432951 50.610570520914976, 32.35618648459017 50.60665396425935, 32.36043010049856 50.60281579454089, 32.367933413502314 50.60289405004514, 32.37119395887927 50.60681042945914, 32.36695084572449 50.61064873061209, 32.35944668432951 50.610570520914976))"
881e6c4045fffff,Прилуки,"POLYGON ((32.385880806429135 50.579780334936444, 32.382620859795075 50.575862811934236, 32.386860802988046 50.57202240814084, 32.39436018979664 50.572099396258864, 32.39762048092583 50.57601674195056, 32.39338104086076 50.579857276836286, 32.385880806429135 50.579780334936444))","POLYGON ((32.385880806429135 50.579780334936444, 32.382620859795075 50.575862811934236, 32.386860802988046 50.57202240814084, 32.39436018979664 50.572099396258864, 32.39762048092583 50.57601674195056, 32.39338104086076 50.579857276836286, 32.385880806429135 50.579780334936444))"
881e6c4315fffff,Прилуки,"POLYGON ((32.35163555937806 50.58330686377139, 32.34837696291316 50.57938836888751, 32.3526194799839 50.57554914722229, 32.36012009150361 50.57562828907307, 32.36337903358814 50.579546606757596, 32.359137018642805 50.58338595979232, 32.35163555937806 50.58330686377139))","POLYGON ((32.35163555937806 50.58330686377139, 32.34837696291316 50.57938836888751, 32.3526194799839 50.57554914722229, 32.36012009150361 50.57562828907307, 32.36337903358814 50.579546606757596, 32.359137018642805 50.58338595979232, 32.35163555937806 50.58330686377139))"
881e6c4317fffff,Прилуки,"POLYGON ((32.36337903358814 50.579546606757596, 32.36012009150361 50.57562828907307, 32.36436157305454 50.571788541797616, 32.37186149436636 50.5718669809454, 32.37512078165996 50.57578512139392, 32.3708798025421 50.57962499993227, 32.36337903358814 50.579546606757596))","POLYGON ((32.36337903358814 50.579546606757596, 32.36012009150361 50.57562828907307, 32.36436157305454 50.571788541797616, 32.37186149436636 50.5718669809454, 32.37512078165996 50.57578512139392, 32.3708798025421 50.57962499993227, 32.36337903358814 50.579546606757596))"
881e6c4215fffff,Прилуки,"POLYGON ((32.42697770965197 50.611256982825225, 32.42371449648208 50.6073428115657, 32.427953490532595 50.603502671654724, 32.43545519302329 50.60357657208268, 32.43871874968563 50.607490565878194, 32.4344802604744 50.611330836711275, 32.42697770965197 50.611256982825225))","POLYGON ((32.42697770965197 50.611256982825225, 32.42371449648208 50.6073428115657, 32.427953490532595 50.603502671654724, 32.43545519302329 50.60357657208268, 32.43871874968563 50.607490565878194, 32.4344802604744 50.611330836711275, 32.42697770965197 50.611256982825225))"
881e6c4201fffff,Прилуки,"POLYGON ((32.4034904343007 50.61878613351862, 32.40022790934868 50.614871607439625, 32.404468978450886 50.611032518000194, 32.41197206838935 50.61110782350515, 32.415234937655846 50.61502217219252, 32.41099437277899 50.61886139276811, 32.4034904343007 50.61878613351862))","POLYGON ((32.4034904343007 50.61878613351862, 32.40022790934868 50.614871607439625, 32.404468978450886 50.611032518000194, 32.41197206838935 50.61110782350515, 32.415234937655846 50.61502217219252, 32.41099437277899 50.61886139276811, 32.4034904343007 50.61878613351862))"
881e6c4055fffff,Прилуки,"POLYGON ((32.42011857101418 50.57624400984322, 32.4168572772066 50.57232745911715, 32.42109464451755 50.56848587468102, 32.42859280161687 50.56856071015786, 32.43185443879506 50.572477083462886, 32.427617575612686 50.57631879871364, 32.42011857101418 50.57624400984322))","POLYGON ((32.42011857101418 50.57624400984322, 32.4168572772066 50.57232745911715, 32.42109464451755 50.56848587468102, 32.42859280161687 50.56856071015786, 32.43185443879506 50.572477083462886, 32.427617575612686 50.57631879871364, 32.42011857101418 50.57624400984322))"
881e6c423bfffff,Прилуки,"POLYGON ((32.427953490532595 50.603502671654724, 32.42469059267621 50.59958805987129, 32.42892905381503 50.59574752597692, 32.4364299081614 50.595821472988355, 32.439693149403716 50.59973590730917, 32.43545519302329 50.60357657208268, 32.427953490532595 50.603502671654724))","POLYGON ((32.427953490532595 50.603502671654724, 32.42469059267621 50.59958805987129, 32.42892905381503 50.59574752597692, 32.4364299081614 50.595821472988355, 32.439693149403716 50.59973590730917, 32.43545519302329 50.60357657208268, 32.427953490532595 50.603502671654724))"
881e6c430bfffff,Прилуки,"POLYGON ((32.33890483787721 50.59482242513522, 32.335646273329196 50.59090419325698, 32.33989035963599 50.58706589197498, 32.34739250870298 50.58714569105395, 32.350651419388505 50.5910637457682, 32.3464078349791 50.59490217856911, 32.33890483787721 50.59482242513522))","POLYGON ((32.33890483787721 50.59482242513522, 32.335646273329196 50.59090419325698, 32.33989035963599 50.58706589197498, 32.34739250870298 50.58714569105395, 32.350651419388505 50.5910637457682, 32.3464078349791 50.59490217856911, 32.33890483787721 50.59482242513522))"
881e6c4041fffff,Прилуки,"POLYGON ((32.39664164669594 50.583774182295365, 32.39338104086076 50.579857276836286, 32.39762048092583 50.57601674195056, 32.405120023420224 50.576092981497055, 32.408380973446825 50.580009709607815, 32.40414203689705 50.58385037552195, 32.39664164669594 50.583774182295365))","POLYGON ((32.39664164669594 50.583774182295365, 32.39338104086076 50.579857276836286, 32.39762048092583 50.57601674195056, 32.405120023420224 50.576092981497055, 32.408380973446825 50.580009709607815, 32.40414203689705 50.58385037552195, 32.39664164669594 50.583774182295365))"
881e6c4203fffff,Прилуки,"POLYGON ((32.415234937655846 50.61502217219252, 32.41197206838935 50.61110782350515, 32.41621210001394 50.60726820870555, 32.42371449648208 50.6073428115657, 32.42697770965197 50.611256982825225, 32.4227381825599 50.61509672865397, 32.415234937655846 50.61502217219252))","POLYGON ((32.415234937655846 50.61502217219252, 32.41197206838935 50.61110782350515, 32.41621210001394 50.60726820870555, 32.42371449648208 50.6073428115657, 32.42697770965197 50.611256982825225, 32.4227381825599 50.61509672865397, 32.415234937655846 50.61502217219252))"
881e62c65bfffff,Пулини,"POLYGON ((28.242566112082304 50.49477649203167, 28.239507416745603 50.49071937196339, 28.244011271681206 50.48700901499178, 28.251573455017457 50.48735562014429, 28.254632621887882 50.49141258132395, 28.250129133998186 50.49512309624635, 28.242566112082304 50.49477649203167))","POLYGON ((28.242566112082304 50.49477649203167, 28.239507416745603 50.49071937196339, 28.244011271681206 50.48700901499178, 28.251573455017457 50.48735562014429, 28.254632621887882 50.49141258132395, 28.250129133998186 50.49512309624635, 28.242566112082304 50.49477649203167))"
